divisao2dig,cd_cnpj,cd_ramo_atividade,de_ramo_atividade,Ramo de Atividade,Divisões
42,10544001000150,4211102,CONSTRUCAO DE RODOVIAS E FERROVIAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,10544001000150,4211101,CONSTRUCAO DE OBRAS DE ARTE ESPECIAIS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,03592321000110,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,77063295000170,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,12713820000100,4212000,CONSTRUCAO DE BARRAGENS E REPRESAS PARA GERACAO DE ENERGIA ELETRICA,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,15183631000160,4222701,OBRAS DE IRRIGACAO,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,02902828000160,4299599,OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,07492711000170,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,04145787000130,4211101,CONSTRUCAO DE OBRAS DE ARTE ESPECIAIS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,04145787000130,4212000,CONSTRUCAO DE RODOVIAS E FERROVIAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,08968942000170,4211102,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,08968942000170,4211101,CONSTRUCAO DE RODOVIAS E FERROVIAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,09180148000120,4299501,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,15353806000130,4221901,CONSTRUCAO DE EDIFICIOS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,03863409000120,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,37564887000150,4212000,CONSTRUCAO DE OBRAS DE ARTE ESPECIAIS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,07499735000150,4211101,CONSTRUCAO DE RODOVIAS E FERROVIAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,15183631000160,4222702,"OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,00870587000190,4211101,CONSTRUCAO DE RODOVIAS E FERROVIAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,04766472000100,4299599,OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,03093243000100,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,93521391000170,4213800,CONSTRUCAO DE EDIFICIOS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,04766472000100,4292801,MONTAGEM DE ESTRUTURAS METALICAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,12713820000100,4222701,CONSTRUCAO DE OBRAS DE ARTE ESPECIAIS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,94261500000120,4213800,"OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,10455730000130,4213800,"FABRICACAO DE OUTROS ARTEFATOS E PRODUTOS DE CONCRETO, CIMENTO, FIBROCIMENTO, GESSO E MATERIAIS SEMELHANTES",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,10455730000130,4292801,MONTAGEM DE ESTRUTURAS METALICAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,15353806000130,4291000,"OBRAS PORTUARIAS, MARITIMAS E FLUVIAIS",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,12713820000100,4221901,CONSTRUCAO DE EDIFICIOS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,13203609000100,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,15353806000130,4299599,OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,10423450000140,4211101,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,08609293000110,4213800,ATIVIDADES DE APOIO A AGRICULTURA NAO ESPECIFICADAS ANTERIORMENTE,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,15288573000130,4299599,OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,02977951000140,4292802,OBRAS DE MONTAGEM INDUSTRIAL,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,00482672000180,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,07316672000150,4222701,MANUTENCAO DE REDES DE DISTRIBUICAO DE ENERGIA ELETRICA,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,01260278000160,4292801,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,09007110000150,4212000,CONSTRUCAO DE EDIFICIOS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,11581441000140,4222701,OBRAS DE IRRIGACAO,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,09007110000150,4213800,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,02977951000140,4292801,OBRAS DE ALVENARIA,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,11581441000140,4213800,CONSTRUCAO DE RODOVIAS E FERROVIAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,26222331000160,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,03634471000140,4299599,OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,08522773000140,4213800,"OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,04187306000150,4222701,"CONSTRUCAO DE REDES DE ABASTECIMENTO DE AGUA, COLETA DE ESGOTO E CONSTRUCOES CORRELATAS, EXCETO OBRAS DE IRRIGACAO",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,11249768000110,4222701,"CONSTRUCAO DE REDES DE ABASTECIMENTO DE AGUA, COLETA DE ESGOTO E CONSTRUCOES CORRELATAS, EXCETO OBRAS DE IRRIGACAO",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,04529832000150,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,12184314000170,4213800,"ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,11581441000140,4222702,"OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,08934789000160,4211101,CONSTRUCAO DE EDIFICIOS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,06201468000120,4292801,MONTAGEM DE ESTRUTURAS METALICAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,63759708000140,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,11581441000140,4211101,"CONSTRUCAO DE REDES DE ABASTECIMENTO DE AGUA, COLETA DE ESGOTO E CONSTRUCOES CORRELATAS, EXCETO OBRAS DE IRRIGACAO",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,10260823000100,4213800,"CONSTRUCAO DE REDES DE ABASTECIMENTO DE AGUA, COLETA DE ESGOTO E CONSTRUCOES CORRELATAS, EXCETO OBRAS DE IRRIGACAO",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,04187306000150,4299599,OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,51946200001730,4221905,MANUTENCAO DE ESTACOES E REDES DE TELECOMUNICACOES,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,07316672000150,4221903,INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,78228640000140,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,10260823000100,4222701,INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,10894488000100,4211101,CONSTRUCAO DE EDIFICIOS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,05587716000150,4221903,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,09563225000120,4292801,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,07316672000150,4299599,OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,04306830000100,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,15665338000130,4212000,"CONSTRUCAO DE REDES DE ABASTECIMENTO DE AGUA, COLETA DE ESGOTO E CONSTRUCOES CORRELATAS, EXCETO OBRAS DE IRRIGACAO",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,11467359000190,4213800,"ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,11249768000110,4221904,CONSTRUCAO DE ESTACOES E REDES DE TELECOMUNICACOES,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,15665338000130,4222701,"OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,15665338000130,4213800,INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,00401668000140,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,05167111000100,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,11249768000110,4221902,CONSTRUCAO DE ESTACOES E REDES DE DISTRIBUICAO DE ENERGIA ELETRICA,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,04846542000130,4213800,CONSTRUCAO DE EDIFICIOS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,09070618000100,4213800,COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,13988214000160,4292802,ATIVIDADES TECNICAS RELACIONADAS A ENGENHARIA E ARQUITETURA NAO ESPECIFICADAS ANTERIORMENTE,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,01260278000160,4212000,"ATIVIDADES DE ARTISTAS PLASTICOS, JORNALISTAS INDEPENDENTES E ESCRITORES",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,56982853000120,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,07900737000100,4213800,"OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,01916658000100,4291000,"OBRAS PORTUARIAS, MARITIMAS E FLUVIAIS",Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,09007110000150,4299501,CONSTRUCAO DE OBRAS DE ARTE ESPECIAIS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,04846542000130,4299599,IMUNIZACAO E CONTROLE DE PRAGAS URBANAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,28382885000230,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,05587716000150,4221902,COMERCIO VAREJISTA DE MATERIAL ELETRICO,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,10894488000100,4213800,CONSTRUCAO DE RODOVIAS E FERROVIAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,14688329000100,4211101,CONSTRUCAO DE RODOVIAS E FERROVIAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
42,02977951000140,4213800,MONTAGEM DE ESTRUTURAS METALICAS,Indústria da Construção,OBRAS DE INFRA-ESTRUTURA
43,12621428000130,4321500,COMERCIO VAREJISTA DE OUTROS ARTIGOS USADOS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15386853000180,4330402,"INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15386853000180,4330404,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16651118000110,4321500,"COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13857096000150,4330405,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12090671000170,4330402,SERRARIAS SEM DESDOBRAMENTO DE MADEIRA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,01916658000100,4313400,"SERVICO DE PREPARACAO DE TERRENO, CULTIVO E COLHEITA",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15351096000100,4321500,COMERCIO VAREJISTA DE MATERIAL ELETRICO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,02094085000140,4330499,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16479387000140,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14639022000100,4322301,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13964306000100,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13859567000160,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15676707000190,4330499,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13964306000100,4330404,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12694636000160,4322302,ESTACIONAMENTO DE VEICULOS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13964306000100,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,07694739000190,4330499,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,07694739000190,4399103,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13317079000120,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15190246000140,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13826461000160,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13964306000100,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,03333129000100,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15668675000180,4330499,COMERCIO VAREJISTA DE VIDROS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11372568000150,4330403,OBRAS DE ACABAMENTO EM GESSO E ESTUQUE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14639022000100,4330401,COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16534791000170,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14730259000100,4322301,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11372568000150,4322302,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,33356759000160,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,33356759000160,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,09210079000150,4399102,ALUGUEL DE ANDAIMES,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11372568000150,4322301,"INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,03911767000160,4321500,COMERCIO ATACADISTA DE EQUIPAMENTOS ELETRICOS DE USO PESSOAL E DOMESTICO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12854347000180,4321500,ATIVIDADES DE SONORIZACAO E DE ILUMINACAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15386853000180,4321500,APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,00727665000100,4399199,SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,09497946000180,4330405,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,09497946000180,4330404,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,10461493000110,4321500,COMERCIO VAREJISTA DE MATERIAL ELETRICO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,10902364000110,4330404,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11831846000190,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,09497946000180,4322301,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16572036000180,4329101,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15486614000100,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13385051000120,4321500,COMERCIO VAREJISTA DE MATERIAL ELETRICO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15273852000120,4321500,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,09497946000180,4321500,CONSTRUCAO DE EDIFICIOS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15220854000150,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13857096000150,4330404,APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12290922000160,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,51718716000160,4399103,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15220854000150,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,26102814000120,4313400,CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12428297000170,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,03333129000100,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15220854000150,4321500,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,10762440000130,4322302,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,16549983000150,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,51718716000160,4330499,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13853696000140,4322301,INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,07109716000170,4329103,"INSTALACAO, MANUTENCAO E REPARACAO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12717654000110,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15163077000150,4330404,CARGA E DESCARGA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15163077000150,4330405,FABRICACAO DE OUTROS ARTIGOS DE CARPINTARIA PARA CONSTRUCAO,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13225232000190,4311801,DEMOLICAO DE EDIFICIOS E OUTRAS ESTRUTURAS,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12623871000140,4322302,"COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12547505000150,4322301,INSTALACAO E MANUTENCAO ELETRICA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,15163077000150,4399103,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11411651000190,4330404,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,11411651000190,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,13872852000110,4330405,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14730259000100,4321500,"INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,06146206000100,4321500,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,97544764000180,4330403,SERVICOS DE MONTAGEM DE MOVEIS DE QUALQUER MATERIAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,12547505000150,4330499,OBRAS DE ALVENARIA,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
43,14870016000160,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,Indústria da Construção,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
